round,time,cloud_0,temp_0,humidity_0,ground_press_0,wind_speed_0,wind_dir_0,rain_0,snow_0,dew_point_0,vis_0,uv_idx_0,azimuth_0,elevation_0,model_1,model_2,model_3,model_4,model_5,cloud_1,temp_1,humidity_1,ground_press_1,wind_speed_1,wind_dir_1,rain_1,snow_1,dew_point_1,vis_1,uv_idx_1,azimuth_1,elevation_1
1,2023-04-10 12:00:00+09:00,28,11.85,67,1019,7.62,195,0,0,5,16.0934,4,161.169,61.8553,76.0358,85.4239,81.9556,87.8177,40.7845,25.99137931,16.03215517,68,1018,6.011077586,197.0086207,0,0,4.27,16.42,7.05,161.1691222,61.85526647
1,2023-04-10 13:00:00+09:00,43,11.87,67,1019,7.14,196,0,0,5,16.0934,4,193.308,62.4795,76.6788,91.341,85.555,89.071,56.2106,22,17.03,68,1018,6.51,201,0,0,5.540983607,22.1852459,7.950819672,193.3076028,62.47952686
1,2023-04-10 14:00:00+09:00,41,11.95,67,1018,6.84,199,0,0,5,16.0934,3,220.788,56.8001,73.0224,85.8063,84.0798,83.613,63.6528,33,11.97010474,70,1018,6.21,200,0,0,4.393220339,16.1,6.93220339,220.7876659,56.80014441
1,2023-04-10 15:00:00+09:00,43,11.89,68,1018,7.03,202,0,0,5,16.0934,2,239.557,47.3028,65.7491,70.9442,73.3239,71.4143,62.4153,16.38716814,18.03,79.75110619,1017.027655,7.199026549,194.3595133,0,0,4.035483871,16.40967742,4.951612903,239.5570315,47.30280328
1,2023-04-10 16:00:00+09:00,0,11.92,69,1017,6.58,199,0,0,5.55556,16.0934,1,252.621,36.0399,50.5548,55.1599,55.6046,62.1975,55.7234,0,18.03,70,1017,6.77,201,0,0,0.837288136,22.39152542,3.966101695,252.6206861,36.03990409
1,2023-04-10 17:00:00+09:00,0,11.78,71,1017,6.76,197,0,0,6.11111,16.0934,1,262.746,24.0151,38.4922,40.4528,36.9201,45.2654,47.1505,0,18.03,72,1016,6.64,190,0,0,2.973333333,16.1,1.966666667,262.7463789,24.01508063
1,2023-04-10 18:00:00+09:00,9,11.47,74,1017,5.84,191,0,0,6.66667,16.0934,0,271.545,11.7248,13.376,17.4923,11.4358,21.5616,29.4166,0,11.8793129,73.92189817,1016,6.294058329,189.0390509,0,0,2.293333333,16.31333333,0.966666667,271.5452949,11.72484856
1,2023-04-10 19:00:00+09:00,27,10.98,78,1017,6.12,187,0,0,7.22222,16.0934,0,280.023,-0.518136,2.69193,7.39288,0.336605,5.17278,17.8064,13,11.40539813,76,1016,5.54,176,0,0,5.053333333,22.28666667,0,280.0228141,-0.518136
1,2023-04-10 20:00:00+09:00,34,10.55,81,1017,5.33,174,0,0,7.77778,16.0934,0,288.973,-12.4335,0,0,0,0,0,11,14.03,78,1015,5.53,169,0,0,6.6,16.1,0,288.9734235,-12.43355013
1,2023-04-10 21:00:00+09:00,44,10.51,82,1017,5.19,168,0,0,7.77778,16.0934,0,299.217,-23.6726,0,0,0,0,0,0.320534224,10.46177518,78.03561491,1015.035615,4.672493044,160.0712298,0,0,6.745901639,16.4147541,0,299.2174723,-23.67260509
1,2023-04-10 22:00:00+09:00,74,10.49,83,1017,5.41,166,0,0,7.77778,16.0934,0,311.743,-33.7073,0,0,0,0,0,0,13.03,82,1015,5.4,154,0,0,5.693846154,22.30307692,0,311.7432763,-33.7072692
1,2023-04-10 23:00:00+09:00,46,10.21,83,1017,4.74,160,0,0,7.22222,16.0934,0,327.631,-41.6947,0,0,0,0,0,0,10.0112861,79,1016,3.93,141,0,0,5.509230769,16.39538462,0,327.6305607,-41.69465748
1,2023-04-11 00:00:00+09:00,31,10.15,81,1016,4.97,154,0,0,7.22222,16.0934,0,347.292,-46.4375,0,0,0,0,0,0,9.748025655,81,1016,3.82,143,0,0,7,16.1,0,347.2919806,-46.43751285
1,2023-04-11 01:00:00+09:00,0,9.92,80,1016,4.73,144,0,0,7.22222,16.0934,0,8.98688,-46.8259,0,0,0,0,0,0,9.922220349,82,1016,4.64,139,0,0,7.303333333,22.28666667,0,8.986880943,-46.82590806
1,2023-04-11 02:00:00+09:00,0,10.14,82,1015,5.01,159,0,0,8.33333,16.0934,0,29.183,-42.7501,0,0,0,0,0,0,10.049956,85,1016,4.01,151,0,0,7.467692308,16.1,0,29.18303278,-42.75009178
1,2023-04-11 03:00:00+09:00,1,10.14,85,1016,4.39,167,0,0,8.88889,16.0934,0,45.7081,-35.2138,0,0,0,0,0,0,14.03,86.00214823,1014.998926,4.212771214,153.9935553,0,0,9.498461538,16.1,0,45.70806343,-35.21378586
1,2023-04-11 04:00:00+09:00,6,10.08,87,1016,4,159,0,0,9.44444,16.0934,0,58.7158,-25.4496,0,0,0,0,0,0,14.03,88,1014,6.79,148,0,0,10.49,22.28666667,0,58.71579513,-25.44958181
1,2023-04-11 05:00:00+09:00,17,10.17,89,1015,5.35,158,0,0,9.44444,16.0934,0,69.2538,-14.3635,0,0,0,0,0,37,10.49335386,87,1014,4.94,157,0,0,10.18333333,16.1,0,69.25376961,-14.36345502
1,2023-04-11 06:00:00+09:00,21,11.05,88,1014,7.12,173,0,0,10,16.0934,0,78.3403,-2.52578,0,0,0,0,0,41.81701286,11.14748764,86.03659743,1013.036597,6.6259545,164.7072206,0,0,9.706153846,16.29692308,0.030769231,78.34026741,-2.525781758
1,2023-04-11 07:00:00+09:00,17,11.77,87,1015,7.87,180,0,0,10,16.0934,1,86.8144,9.69451,2.1016,0.30499,0.234075,2.25474,0,40,12.03843255,85,1014,7.64,175,0,0,9.890769231,22.20461538,0.953846154,86.81441578,9.694510902
1,2023-04-11 08:00:00+09:00,17,12.62,85,1015,9.15,188,0,0,10.5556,16.0934,1,95.4577,22.0148,9.72606,9.49107,4.50359,9.43895,7.0216,46,12.70527533,84,1014,8.32,180,0,0,10.03,16.1,1,95.45770089,22.0147607
1,2023-04-11 09:00:00+09:00,30,13,82,1015,8.64,190,0,0,11.1111,16.0934,2,105.214,34.1401,23.5716,21.4028,18.0819,28.6607,14.0762,48.64,17.03,81.08,1014,8.7076,186.2,0,0,10.64918033,16.4147541,1.147540984,105.2136292,34.14012323
1,2023-04-11 10:00:00+09:00,67,13.37,79,1015,8.9,195,0,0,11.1111,16.0934,2,117.552,45.6285,35.5922,27.9124,30.3974,31.6032,25.6859,3,19.03,80,1014,9.64,189,0,0,11.61,22.28666667,3.933333333,117.5523628,45.62846556
1,2023-04-11 11:00:00+09:00,41,13.45,80,1015,9.44,196,0,0,11.1111,16.0934,3,135.048,55.6078,50.343,48.6564,42.8025,51.1726,32.6473,29,14.01386139,80,1014,10.13,197,0,0,11.88644068,16.1,2.033898305,135.047632,55.60776536
1,2023-04-11 12:00:00+09:00,60,13.59,81,1014,9.85,200,0,0,11.6667,16.0934,2,161.094,62.229,50.4509,48.0229,23.6592,33.697,25.7423,33.76528117,14.06386797,80.95305623,1013.046944,10.51122249,200.8122249,0,0,11.5,16.1,2.5,161.0940497,62.22896841
1,2023-04-11 13:00:00+09:00,70,13.44,82,1014,9.05,210,0,0,12.7778,8.04672,1,193.604,62.8291,34.3536,31.6003,15.657,18.1371,29.6239,76.21869783,19.03,90.76850306,1012,10.33128548,199.0289371,0,0,12.1,22.5,3,193.6044604,62.82913049
1,2023-04-11 14:00:00+09:00,76,12.04,89,1014,7.29,238,0.42,0,12.7778,16.0934,1,221.258,57.0738,32.939,42.8564,20.6524,40.1138,28.1068,57,13.68885428,84,1012,9.33,217,0,0,12.51694915,16.1,1.966101695,221.2581054,57.07377136
1,2023-04-11 15:00:00+09:00,80,10.28,98,1015,5.91,274,1.11,0,12.2222,8.04672,1,240.016,47.5127,24.5409,25.6775,41.778,25.877,20.5928,64,12.23819835,91,1012,8.28,236,0,0,13,16.1,1,240.0163221,47.51267559
1,2023-04-11 16:00:00+09:00,100,9.93,97,1015,5.44,307,0.52,0,11.6667,8.04672,1,253.033,36.2124,11.944,14.4305,23.6848,12.3412,19.6412,35.79955703,17.03,94.97231451,1012.027685,6.907818383,223.9689922,0.836190476,0,12.89,22.28666667,1,253.032832,36.21243569
1,2023-04-11 17:00:00+09:00,100,10.03,89,1015,5.61,347,0.14,0,10.5556,16.0934,0,263.12,24.17,13.6566,9.74169,11.1731,11.8175,10.1802,59,11.89166943,91,1012,7,242,0,0,12.58666667,16.1,1,263.1202886,24.16999962
1,2023-04-11 18:00:00+09:00,100,10.07,75,1016,6.76,357,0,0,8.88889,16.0934,0,271.896,11.8761,9.65071,8.9946,7.58568,8.34559,4.50956,72.67929709,10.86567271,95.12026359,1013,4.914700714,259.1603515,0,0,12.19333333,16.15333333,0.966666667,271.8955462,11.87613594
1,2023-04-11 19:00:00+09:00,100,9.75,71,1016,6.74,1,0,0,7.77778,16.0934,0,280.362,-0.359237,2.22575,0,0.662975,1.83788,0,80,10.34094276,96,1014,4.05,296,0,0,11.98769231,17.35230769,0,280.3620971,-0.359236563
1,2023-04-11 20:00:00+09:00,100,9.41,71,1017,5.61,1,0,0,6.11111,16.0934,0,289.311,-12.2564,0,0,0,0,0,84,10.04820845,96,1014,3.09,335,0,0,11.61846154,6.921538462,0,289.3112058,-12.25636202
1,2023-04-11 21:00:00+09:00,100,9.13,71,1018,6.98,352,0,0,4.44444,16.0934,0,299.558,-23.4656,0,0,0,0,0,84.09011944,9.811851249,96.95494028,1016,4.14757329,335.315418,0,0,11.26065574,8.083606557,0,299.5579058,-23.4656406
1,2023-04-11 22:00:00+09:00,100,8.73,65,1019,6.6,353,0,0,3.33333,16.0934,0,312.079,-33.4581,0,0,0,0,0,100,9.374328524,96,1016,4.23,345,0,0,10.46271186,9.7,0,312.078605,-33.45810885
1,2023-04-11 23:00:00+09:00,100,8.4,61,1019,6.6,359,0,0,2.22222,16.0934,0,327.927,-41.3934,0,0,0,0,0,100,9.185599325,91,1016,5.15,349,0,0,9.4,9.7,0,327.9271823,-41.39339588
1,2023-04-12 00:00:00+09:00,100,8.02,59,1019,6.36,2,0,0,1.11111,16.0934,0,347.482,-46.0872,0,0,0,0,0,100,9.357479224,84,1017,5.99,342,0,0,8.533333333,6.453333333,0,347.482011,-46.08721635
1,2023-04-12 01:00:00+09:00,99,8.48,55,1019,5.61,9,0,0,-0.555556,16.0934,0,9.01207,-46.4523,0,0,0,0,0,100,9.41018018,74,1018,6.09,348,0,0,6.542372881,8,0,9.012074213,-46.45228736
1,2023-04-12 02:00:00+09:00,100,8.37,52,1019,4.52,3,0,0,-1.11111,16.0934,0,29.0626,-42.3868,0,0,0,0,0,100,9.039669421,67,1018,5.92,353,0,0,4.826229508,8,0,29.06259912,-42.3868437
1,2023-04-12 03:00:00+09:00,98,8.04,51,1019,3.74,16,0,0,-1.66667,16.0934,0,45.5059,-34.8786,0,0,0,0,0,87.9549698,10.03,72.63975837,1017.04503,5.48549698,358.9549698,0,0,3.356666667,8.056666667,0,45.50588952,-34.87860681
1,2023-04-12 04:00:00+09:00,11,7.65,50,1019,3.11,26,0,0,-2.22222,16.0934,0,58.4786,-25.1435,0,0,0,0,0,0,8.611823793,69,1017,4.76,3,0,0,2.063333333,9.643333333,0,58.47857648,-25.14352886
1,2023-04-12 05:00:00+09:00,12,7.44,49,1019,2.64,28,0,0,-2.22222,16.0934,0,69.002,-14.0805,0,0,0,0,0,0,8.30223491,66,1017,3.92,5,0,0,0.953333333,8,0,69.00203062,-14.08053377
1,2023-04-12 06:00:00+09:00,8,7.34,49,1020,2.81,12,0,0,-2.77778,16.0934,0,78.0793,-2.25834,0,0,0,0,0,0,8.03,65,1018,3.29,7,0,0,-0.436666667,8,0,78.07928344,-2.258342783
1,2023-04-12 07:00:00+09:00,6,7.56,49,1021,2.83,3,0,0,-2.77778,16.0934,1,86.5423,9.95437,4.91818,7.53778,1.69698,4.11208,22.5186,0,8.05381161,62,1019,3.13,7,0,0,-1.436666667,7.946666667,0.033333333,86.54225533,9.954373459
1,2023-04-12 08:00:00+09:00,5,8.34,48,1021,3,350,0,0,-2.77778,16.0934,1,95.1693,22.2755,22.9345,29.8394,8.93579,30.3811,42.8746,0,8.818636364,58,1020,3.34,357,0,0,0.273333333,6.4,1.033333333,95.16929476,22.27554786
1,2023-04-12 09:00:00+09:00,4,9.13,47,1022,3.23,341,0,0,-2.77778,16.0934,2,104.904,34.412,43.1523,47.769,29.3236,54.3165,64.5682,0,9.71695082,56.79453552,1020,3.796371585,344.3595628,0,0,-3.276666667,6.51,2.066666667,104.9042501,34.41203703
1,2023-04-12 10:00:00+09:00,0,9.8,45,1022,3.87,334,0,0,-3.33333,16.0934,2,117.227,45.9247,61.1792,65.9161,55.935,69.85,98.036,0,12.03,51,1020,4.79,342,0,0,-0.236666667,9.643333333,4.033333333,117.227159,45.92473158
1,2023-04-12 11:00:00+09:00,0,10.22,44,1022,4.53,329,0,0,-3.88889,16.0934,3,134.757,55.9431,74.0563,84.1654,78.9019,83.8755,99,0,10.81340659,51,1020,5.04,329,0,0,-15.62033898,8,5.101694915,134.7571893,55.94311286
1,2023-04-12 12:00:00+09:00,0,10.39,44,1022,4.87,326,0,0,-4.44444,16.0934,4,161.016,62.6001,90.4865,98.7778,89.2609,90.5175,99,0,15.03,50,1020,6.01,326,0,0,-10.74590164,8.555737705,8,161.015572,62.60010885
1,2023-04-12 13:00:00+09:00,0,10.51,44,1021,4.43,322,0,0,-5,16.0934,4,193.905,63.1762,90.9424,99,89.3361,91.8746,99,0,11.04700997,50,1020,5.86,330,0,0,-15.33,19.14,8,193.9045122,63.17617001
1,2023-04-12 14:00:00+09:00,0,10.57,44,1021,3.91,316,0,0,-5,16.0934,3,221.731,57.3445,87.6705,98.3801,84.1355,89.4796,99,0,10.93992412,48.04769648,1020,5.391447154,330.9761518,0,0,-10.33,14.34,7.9,221.7311083,57.3444932
1,2023-04-12 15:00:00+09:00,0,10.63,45,1020,4.03,315,0,0,-5,16.0934,2,240.475,47.7201,81.5857,82.4658,75.7389,77.9123,99,0,10.90523438,48,1019,4.99,324,0,0,-8.350847458,9.971186441,4.966101695,240.4754662,47.72013334
1,2023-04-12 16:00:00+09:00,0,10.83,45,1020,3.83,329,0,0,-4.44444,16.0934,2,253.444,36.3833,70.7277,68.0982,59.0418,65.9632,99,0,15.03,53.83146067,1019.97191,4.280224719,341.6629213,0,0,-9.972131148,17.54262295,3.901639344,253.4435359,36.38327618
1,2023-04-12 17:00:00+09:00,0,11,45,1019,3.64,339,0,0,-3.88889,16.0934,1,263.492,24.3239,52.0542,45.4944,30.9012,42.5336,80.9432,0,10.92468854,43,1019,5.35,355,0,0,-13.21,14.34,1.966666667,263.4922107,24.32386458
1,2023-04-12 18:00:00+09:00,1,10.62,47,1020,3.93,320,0,0,-2.77778,16.0934,0,272.243,12.0269,18.5904,20.7899,10.1796,25.3371,53.9012,0,10.81141928,45,1019,4.78,357,0,0,-10.38666667,10.07333333,0.966666667,272.2434841,12.02687427
1,2023-04-12 19:00:00+09:00,20,9.83,50,1020,3.03,338,0,0,-1.66667,16.0934,0,280.699,-0.200506,3.90714,8.19473,0.311948,6.69198,35.5497,0,9.800982882,49,1019,3.33,351,0,0,-4.276666667,20.74,0,280.6987243,-0.200505591
1,2023-04-12 20:00:00+09:00,21,9.65,50,1021,2.31,324,0,0,0.555556,16.0934,0,289.646,-12.0791,0,0,0,0,0,0,9.346994935,50,1019,2.67,356,0,0,-6.510169492,15.82542373,0,289.6458398,-12.07909126
1,2023-04-12 21:00:00+09:00,22,9.39,51,1022,1.86,327,0,0,1.66667,16.0934,0,299.894,-23.2585,0,0,0,0,0,0,9.049034406,52.90344062,1020,2.312341842,319.4345172,0,0,-6.795,8.325,0,299.8944449,-23.25851673
1,2023-04-12 22:00:00+09:00,12,9.18,53,1022,0.97,5,0,0,2.22222,16.0934,0,312.409,-33.209,0,0,0,0,0,0,8.952107623,51.94730942,1021,3.003183857,329.2897982,0,0,-6.631147541,14.5,0,312.4090299,-33.20899546
1,2023-04-12 23:00:00+09:00,17,9.07,52,1022,1.16,33,0,0,2.22222,16.0934,0,328.218,-41.0928,0,0,0,0,0,0.072062084,8.80828714,51,1021,2.817743902,344.172949,0,0,-5.253333333,14.34,0,328.2180801,-41.09281944
1,2023-04-13 00:00:00+09:00,17,9.03,50,1022,1.44,82,0,0,1.66667,16.0934,0,347.667,-45.7386,0,0,0,0,0,0,8.583496659,51,1021,2.24,14,0,0,-3.976666667,9.86,0,347.6670947,-45.73860784
1,2023-04-13 01:00:00+09:00,0,8.61,50,1021,1.25,31,0,0,1.11111,16.0934,0,9.03536,-46.0811,0,0,0,0,0,0,8.197725771,49,1021,2.22,33,0,0,-6.084745763,14.5,0,9.035356384,-46.08111076
1,2023-04-13 02:00:00+09:00,0,8.45,48,1020,1.6,61,0,0,0.555556,16.0934,0,28.9431,-42.0261,0,0,0,0,0,0,8.267263279,46,1020,2.97,44,0,0,-2.71147541,14.26393443,0,28.94306492,-42.02613169
1,2023-04-13 03:00:00+09:00,1,8.36,46,1020,2.35,66,0,0,-0.555556,16.0934,0,45.3056,-34.5458,0,0,0,0,0,0,7.838535656,46.94882961,1019.05117,3.688464888,48.46053348,0,0,-1.223333333,9.966666667,0,45.3056291,-34.54577668
1,2023-04-13 04:00:00+09:00,71,8.23,45,1020,2.69,78,0,0,-1.11111,16.0934,0,58.2432,-24.8397,0,0,0,0,0,33,7.408652374,47,1019,3.2,66,0,0,-7.703333333,17.59333333,0,58.24323803,-24.83972078
1,2023-04-13 05:00:00+09:00,36,8.06,45,1019,2.81,92,0,0,-1.66667,16.0934,0,68.7518,-13.7999,0,0,0,0,0,19,7.540989612,47,1018,2.8,87,0,0,-7.745762712,14.5,0,68.75183315,-13.79990072
1,2023-04-13 06:00:00+09:00,24,8.09,45,1019,3.13,81,0,0,-2.22222,16.0934,0,77.8194,-1.99335,0,0,0,0,0,13,7.689390445,46,1019,2.56,101,0,0,-6.23442623,14.73606557,0,77.81944628,-1.993350022
1,2023-04-13 07:00:00+09:00,18,8.54,45,1020,2.98,95,0,0,-2.22222,16.0934,1,86.2708,10.2115,4.35099,4.71112,1.91137,2.69056,21.2759,12,5.03,45,1019,2.56,95,0,0,-6.936666667,19.19333333,0.033333333,86.27080493,10.21155009
1,2023-04-13 08:00:00+09:00,14,9.46,44,1020,2.85,112,0,0,-1.66667,16.0934,2,94.881,22.5334,24.1273,19.9678,13.2629,19.3707,29.718,9.063018242,5.03,50.74792703,1019,2.928739635,108.8739635,0,0,-7.986666667,16.04666667,1.033333333,94.8810264,22.53335116
1,2023-04-13 09:00:00+09:00,12,10.72,42,1020,2.62,117,0,0,-1.11111,16.0934,4,104.594,34.6806,43.9888,41.2892,38.1542,46.8166,40.0796,11.96197531,10.09779259,42.03802469,1019.961975,2.024222222,126.1634568,0,0,-7.559322034,14.71694915,2.06779661,104.5940962,34.68064518
1,2023-04-13 10:00:00+09:00,0,11.92,42,1020,1.57,130,0,0,-1.11111,16.0934,6,116.9,46.2174,68.5567,62.6802,60.453,67.1631,61.9065,6,11.22273927,39,1020,2.16,141,0,0,-6.4,20.9,5,116.8995737,46.21744959
1,2023-04-13 11:00:00+09:00,36,12.9,41,1019,1.12,198,0,0,-1.66667,16.0934,8,134.462,56.275,79.1401,64.5117,73.008,78.6497,80.4178,3,12.2342252,37,1019,2.02,168,0,0,-7.847457627,16.1,6.06779661,134.4620918,56.27504486
1,2023-04-13 12:00:00+09:00,52,13.07,39,1019,3.2,215,0,0,-1.66667,16.0934,9,160.933,62.9686,84.356,71.5039,82.0429,83.8262,90.8004,2,16.03,40,1019,2.53,226,0,0,-9.245,16.42,8.05,160.9334665,62.96857287
1,2023-04-13 13:00:00+09:00,64,13.25,47,1018,3.5,221,0,0,-1.11111,16.0934,8,194.208,63.5206,83.9489,83.0955,83.308,82.7686,94.2035,2,12.65642616,45,1018,3.4,228,0,0,-9.991803279,22.10655738,8.950819672,194.2076112,63.52056999
1,2023-04-13 14:00:00+09:00,60,14.03,49,1018,4.09,215,0,0,5.68E-14,16.0934,6,222.206,57.6123,83.9258,84.6497,83.4061,79.5735,84.5345,6,20.03,51,1018,3.38,231,0,0,-8.186666667,14.55333333,7.933333333,222.2064474,57.61228008
1,2023-04-13 15:00:00+09:00,67,14.43,49,1017,4.09,200,0,0,1.11111,16.0934,4,240.934,47.9252,74.2129,72.0829,69.218,70.1089,74.9453,6,12.97361312,54,1017,3.7,226,0,0,-16.42333333,16.31333333,5.933333333,240.9342472,47.92518549
1,2023-04-13 16:00:00+09:00,98,14.04,51,1017,5.83,221,0,0,1.11111,16.0934,2,253.853,36.5524,50.1941,45.8718,38.2123,52.9975,54.0945,100,13.06742407,54,1017,2.94,233,0,0,-14.11333333,22.23333333,3.933333333,253.8526262,36.55244843
1,2023-04-13 17:00:00+09:00,99,13,56,1017,4.94,216,0,0,1.66667,16.0934,1,263.862,24.4767,30.8158,28.844,20.6499,31.3795,37.7576,54,13.68693833,52,1016,2.95,217,0,0,-11.45,14.5,1.966666667,263.8620048,24.47669792
1,2023-04-13 18:00:00+09:00,99,12.53,60,1017,3.86,209,0,0,2.22222,16.0934,0,272.589,12.1771,11.3752,10.604,6.54664,13.2056,22.5331,83.58425721,21.03,63.75055432,1016,4.052583149,209.9168514,0,0,-6.923333333,14.76666667,0.966666667,272.5889852,12.17707802
1,2023-04-13 19:00:00+09:00,99,12.38,59,1018,3.05,187,0,0,2.77778,16.0934,0,281.033,-0.0419416,2.44983,2.33914,0.203993,5.74032,14.7856,77,13.11748487,51,1016,3.12,184,0,0,-1.713333333,22.28666667,0,281.0325806,-0.041941587
1,2023-04-13 20:00:00+09:00,100,12.08,59,1018,3.26,188,0,0,4.44444,16.0934,0,289.977,-11.9018,0,0,0,0,0,82,12.31763676,52,1017,2.92,180,0,0,0.843333333,16.1,0,289.9772154,-11.90175419
1,2023-04-13 21:00:00+09:00,100,11.71,60,1018,3.69,171,0,0,5,16.0934,0,300.227,-23.0513,0,0,0,0,0,99.50196961,15.03,69.50196961,1018,3.137675858,211.2031514,0,0,2.103333333,16.31333333,0,300.2269872,-23.05127278
1,2023-04-13 22:00:00+09:00,100,11.45,61,1018,4.04,120,0,0,5.55556,16.0934,0,312.734,-32.96,0,0,0,0,0,100,13.03,73,1018,4.09,213,0,0,2.23,22.28666667,0,312.7344701,-32.95999518
1,2023-04-13 23:00:00+09:00,65,10.87,63,1018,3.92,137,0,0,6.11111,16.0934,0,328.503,-40.793,0,0,0,0,0,100,11.08956076,56,1018,2.760736945,158.317716,0,0,3.103333333,16.1,0,328.5032184,-40.79301807
1,2023-04-14 00:00:00+09:00,73,10.6,67,1017,4.08,115,0,0,6.66667,16.0934,0,347.847,-45.3918,0,0,0,0,0,100,12.03,65.63515755,1017,3.798723051,161.2371476,0,0,3.179661017,16.31694915,0,347.8472282,-45.39178729
1,2023-04-14 01:00:00+09:00,100,10.49,58,1018,2.18,176,0,0,5.55556,16.0934,0,9.05668,-45.7125,0,0,0,0,0,100,10.8200325,58,1017,3.35,136,0,0,2.675,22.18,0,9.056683919,-45.71248292
1,2023-04-14 02:00:00+09:00,99,10.6,58,1017,2.76,120,0,0,6.11111,16.0934,0,28.8244,-41.6681,0,0,0,0,0,100,8.039061834,62.00906183,1017,2.829909382,131.9365672,0,0,4.22,16.1,0,28.82435178,-41.66807362
1,2023-04-14 03:00:00+09:00,99,10.68,59,1017,3.84,97,0,0,6.66667,16.0934,0,45.1072,-34.2154,0,0,0,0,0,100,10.51539612,64.92908587,1016.035457,3.524116343,131.7518006,0,0,6.5,16.1,0,45.10722412,-34.21542343
1,2023-04-14 04:00:00+09:00,100,10.7,59,1016,4.86,74,0,0,6.66667,16.0934,0,58.0098,-24.5383,0,0,0,0,0,84,10.40538293,70,1016,3.43,141,0,0,6.009836066,22.1852459,0,58.00975604,-24.53828669
1,2023-04-14 05:00:00+09:00,100,10.38,64,1016,2.09,138,0,0,7.22222,16.0934,0,68.5032,-13.5217,0,0,0,0,0,91,10.09176471,75,1015,4.19,123,0,0,6.193220339,16.1,0,68.50318037,-13.52168124
1,2023-04-14 06:00:00+09:00,100,10.75,64,1016,3.65,121,0,0,7.22222,16.0934,0,77.5608,-1.73092,0,0,0,0,0,90,9.03,78,1015,2.29,84,0,0,5.99,16.34,0,77.56077823,-1.730923925
1,2023-04-14 07:00:00+09:00,98,10.72,69,1016,4.59,101,0,0,8.33333,16.0934,1,86.0001,10.4659,2.42188,1.93932,0.216949,1.96912,0,93,10.43639209,77,1016,2.88,82,1.048292147,0,5.865,20.66,0,86.00010156,10.46592431
1,2023-04-14 08:00:00+09:00,92,11.53,70,1016,3.91,121,0,0,9.44444,16.0934,2,94.5929,22.7881,15.0624,13.3203,12.3799,10.412,0,94,10.84370598,77,1016,3.78,80,3.599916154,0,7.1,16.1,0.5,94.59294485,22.78805557
1,2023-04-14 09:00:00+09:00,93,12.08,72,1015,4.48,125,0,0,10.5556,16.0934,4,104.283,34.9458,33.6349,30.508,33.9301,32.8288,12.216,96.90481341,12.03,85.71444024,1015,4.490973499,122.3336939,6.478204435,0,10.2,15.88305085,1,104.2832228,34.94582972
1,2023-04-14 10:00:00+09:00,100,12.2,76,1016,3.03,172,0,0,11.6667,16.0934,6,116.57,46.5065,49.9351,47.17,42.5361,49.5335,22.7866,100,11.03,83.09498208,1015.968339,4.465436081,97.63321386,2.035322581,0,10.2,9.7,1,116.569644,46.50649237
1,2023-04-14 11:00:00+09:00,100,11.78,88,1016,3.68,117,1.94,0,12.2222,16.0934,8,134.162,56.6034,36.7545,45.4273,37.0746,42.5779,45.4862,100,12.03,89.58949097,1015,3.771871921,113.8357964,1.482528736,0,10.21694915,9.916949153,1.237288136,134.1622721,56.60342388
1,2023-04-14 12:00:00+09:00,100,12.01,90,1015,5.1,121,0.5,0,12.7778,16.0934,9,160.848,63.3342,32.6126,53.7556,25.4067,59.5797,45.3079,100,12.26359003,93,1014,4.31,87,0.830622877,0,10.71,16.42,7.8,160.8475165,63.33424393
1,2023-04-14 13:00:00+09:00,100,12.13,93,1014,4.98,113,1.75,0,13.3333,16.0934,8,194.514,63.8623,28.567,44.3704,16.8452,54.1581,60.7976,100,12.13211841,93,1013,4.54,84,0.353302553,0,10.965,22.1,3.9,194.513611,63.86225276
1,2023-04-14 14:00:00+09:00,100,12.22,93,1012,5.94,84,1.33,0,13.3333,16.0934,5,222.684,57.8771,24.5862,34.5923,10.8583,35.1068,48.7453,100,15.03,90.06170799,1011,6.065933884,109.0743802,0.416606061,0,12.26885246,14.18032787,2,222.6838921,57.87710003
1,2023-04-14 15:00:00+09:00,100,11.89,92,1011,5.48,88,0.96,0,13.3333,16.0934,3,241.392,48.1278,18.5735,26.053,10.2803,18.6036,32.4623,100,16.03,96,1011,3.32,82,1.182950276,0,13.60666667,8.163333333,2,241.3924477,48.12783786
1,2023-04-14 16:00:00+09:00,100,11.54,95,1011,5.29,96,2.26,0,13.3333,16.0934,1,254.26,36.72,12.9329,12.2079,12.4545,11.4074,20.3155,100,12.10402985,95,1010,6.07,84,0.337164179,0,13.79322034,12.73389831,1.966101695,254.259932,36.71997092
1,2023-04-14 17:00:00+09:00,100,11.32,94,1010,6.24,82,1.53,0,13.3333,9.65606,1,264.23,24.6285,10.6437,3.54869,7.708,4.32963,0,100,11.97322634,97,1010,4.24,73,1.08320974,0,13.57540984,8.083606557,1,264.2295312,24.6285167
1,2023-04-14 18:00:00+09:00,100,11.39,93,1010,6.39,87,1.11,0,13.3333,11.2654,0,272.932,12.3268,5.672,0.129366,4.36516,3.16111,0,100,11.796622,96.04913456,1010,4.226387493,88.80346175,0.552948074,0,13.09666667,9.643333333,0.966666667,272.931927,12.32675567
